scenario,frame,robot_r,robot_c,goal_r,goal_c,force_r,force_c,dr,dc,time_ms,success,action,pedestrians_count,max_occupancy,coverage
CN-01,29,1,8,1,7,-2.6645352591003757e-15,-1.0,0,0,0.06659999780822545,False,WAIT,26,1216.7360464437916,0.9418282548476453
CN-01,30,1,7,1,7,0.0,-1.0,0,-1,0.033899996196851134,True,ADVANCE,42,2022.873464911239,0.9972299168975068
CN-01,31,0,7,1,6,-7.148869802242072,6.148869802242072,-1,0,0.03300000389572233,True,ADVANCE,27,2000.0,0.9972299168975068
CN-01,32,0,7,1,6,9.999848996408147,-0.05495497279565247,0,0,0.05750000127591193,False,WAIT,30,1601.474805833616,0.9972299168975068
CN-01,33,1,7,1,6,1.0,-1.0,1,0,0.02020000829361379,True,ADVANCE,21,1211.8496934239954,0.9972299168975068
CN-01,34,1,6,1,6,0.0,-1.0,0,-1,0.03239999932702631,True,ADVANCE,37,2000.0,1.0526315789473684
CN-01,35,2,6,2,6,1.0,0.0,1,0,0.022899999748915434,True,ADVANCE,35,1749.5484116518503,1.10803324099723
CN-01,36,2,5,2,5,0.0,-1.0,0,-1,0.026000008801929653,True,ADVANCE,32,2080.0044664803395,1.1634349030470914
CN-01,37,3,5,2,4,-7.050756427137004,-7.091321019752684,1,0,0.054100004490464926,True,ADVANCE,37,1875.9035467651888,1.218836565096953
CN-01,38,3,5,3,4,0.0,10.0,0,0,0.05599998985417187,False,WAIT,32,2169.013315406066,1.218836565096953
CN-01,39,3,4,3,4,-6.594763128582525,-7.517253439780279,0,-1,0.037900012102909386,True,ADVANCE,40,2134.3793977375985,1.2742382271468145
CN-01,40,2,4,2,4,-1.0,0.0,-1,0,0.02440001117065549,True,ADVANCE,38,1993.2468411490988,1.3296398891966759
CN-01,41,1,4,1,4,-1.0,0.0,-1,0,0.020500010577961802,True,ADVANCE,32,2191.466202998613,1.3850415512465373
CN-01,42,1,4,2,3,9.97870261170625,-0.6522991546268211,0,0,0.0712000037310645,False,WAIT,36,1936.0726861534208,1.3850415512465373
CN-01,43,2,4,2,3,1.0,-1.0,1,0,0.024900000425986946,True,ADVANCE,34,2211.8496934239956,1.3850415512465373
CN-01,44,2,3,2,3,0.0,-1.0,0,-1,0.02160000440198928,True,ADVANCE,37,2641.1803884299543,1.440443213296399
CN-01,45,2,2,2,2,0.0,-1.0,0,-1,0.022100008209235966,True,ADVANCE,35,2187.627962173755,1.4958448753462603
CN-01,46,1,2,2,1,7.050756427137004,-7.091321019752684,-1,0,0.05200000305194408,True,ADVANCE,40,1930.6677936415217,1.4958448753462603
CN-01,47,2,2,2,1,1.0,-1.0,1,0,0.10579999070614576,True,ADVANCE,24,1211.8496934239954,1.4958448753462603
CN-01,48,1,2,2,1,0.0,10.0,-1,0,0.07739999273326248,True,ADVANCE,33,1800.7374029168082,1.4958448753462603
CN-01,49,2,2,2,1,1.0,-1.0,1,0,0.023500004317611456,True,ADVANCE,32,2129.9303907247136,1.4958448753462603
CN-01,50,2,1,2,1,0.0,-1.0,0,-1,0.021500003640539944,True,ADVANCE,34,2181.6004117468697,1.551246537396122
CN-01,51,3,1,2,0,7.148869802242072,6.148869802242072,1,0,0.02750000567175448,True,ADVANCE,31,1800.7374029168082,1.6066481994459834
CN-01,52,3,0,3,0,0.0,-1.0,0,-1,0.07310000364668667,True,ADVANCE,31,2138.7361780545602,1.662049861495845
CN-01,53,3,1,2,0,10.0,0.0,0,1,0.06479999865405262,True,ADVANCE,35,1871.345720742684,1.662049861495845
CN-01,54,4,1,3,2,-9.999820004859853,0.05999892002915911,1,0,0.04050000279676169,True,ADVANCE,33,2464.528271044518,1.7174515235457064
CN-01,55,4,0,4,0,0.0,-1.0,0,-1,0.029000002541579306,True,ADVANCE,35,2941.8568041785975,1.772853185595568
CN-01,56,5,0,5,0,1.0,0.0,1,0,0.026200010324828327,True,ADVANCE,26,1969.750718322874,1.8282548476454294
CN-01,57,5,1,5,1,0.0,1.0,0,1,0.023500004317611456,True,ADVANCE,24,1658.385975615811,1.8836565096952906
CN-01,58,5,2,5,2,0.0,1.0,0,1,0.022599997464567423,True,ADVANCE,32,1749.5484116518503,1.9390581717451523
CN-01,59,4,2,4,2,-1.0,0.0,-1,0,0.021200001356191933,True,ADVANCE,35,2211.8496934239956,1.9944598337950137
CN-01,60,3,2,3,2,-7.517253439780279,6.594763128582525,-1,0,0.03749999450519681,True,ADVANCE,34,2403.1466249744826,2.0498614958448753
CN-01,61,3,3,3,3,0.0,1.0,0,1,0.0661999947624281,True,ADVANCE,32,1853.03008185395,2.1052631578947367
CN-01,62,3,3,4,3,0.6977068292964462,9.975630565550887,0,0,0.07339999137911946,False,WAIT,40,2774.9371282525676,2.1052631578947367
CN-01,63,3,4,4,3,0.055258641900970414,-9.99984732295925,0,1,0.05780000356025994,True,ADVANCE,42,2242.6551942635706,2.1052631578947367
CN-01,64,3,5,4,4,0.055258641900970414,-9.99984732295925,0,1,0.05669999518431723,True,ADVANCE,32,2191.466202998613,2.1052631578947367
CN-01,65,3,6,3,6,-6.594763128582525,7.517253439780279,0,1,0.040400002035312355,True,ADVANCE,25,1470.483292131313,2.160664819944598
CN-01,66,3,7,3,7,0.0,1.0,0,1,0.028299997211433947,True,ADVANCE,26,1459.123378532619,2.21606648199446
CN-01,67,3,6,2,7,6.148869802242072,-7.148869802242072,0,-1,0.035899996873922646,True,ADVANCE,45,3282.3607768599086,2.21606648199446
CN-01,68,2,6,4,6,7.091321019752684,7.050756427137004,-1,0,0.055800002883188426,True,ADVANCE,34,1641.1803884299545,2.21606648199446
CN-01,69,2,7,2,7,0.0,1.0,0,1,0.028399997972883284,True,ADVANCE,32,2030.902735229538,2.2714681440443214
CN-01,70,2,8,2,8,0.0,1.0,0,1,0.03060000017285347,True,ADVANCE,26,1709.8428290555119,2.326869806094183
CN-01,71,2,9,2,9,0.0,1.0,0,1,0.023100001271814108,True,ADVANCE,30,1664.6573999864268,2.3822714681440442
CN-01,72,2,10,2,10,0.0,1.0,0,1,0.02409999433439225,True,ADVANCE,35,2696.8183867077973,2.437673130193906
CN-01,73,1,10,1,10,-1.0,0.0,-1,0,0.021800005924887955,True,ADVANCE,21,1749.5484116518503,2.4930747922437675
CN-01,74,1,11,1,11,-6.594763128582525,7.517253439780279,0,1,0.032500000088475645,True,ADVANCE,46,2562.242610608135,2.548476454293629
CN-01,75,0,11,0,11,-1.0,0.0,-1,0,0.024100008886307478,True,ADVANCE,30,2147.078911693634,2.6038781163434903
CN-01,76,0,12,0,12,0.0,1.0,0,1,0.021400002879090607,True,ADVANCE,31,1657.112804111459,2.6592797783933517
CN-01,77,0,13,0,13,0.0,1.0,0,1,0.021499989088624716,True,ADVANCE,40,2823.610867828047,2.714681440443213
CN-01,78,0,13,0,14,9.99984732295925,0.055258641900970414,0,0,0.09039998985826969,False,WAIT,39,3008.7865351862915,2.714681440443213
CN-01,79,0,14,0,14,0.0,1.0,0,1,0.026699999580159783,True,ADVANCE,33,1819.0530418055423,2.7700831024930745
CN-01,80,0,15,0,15,0.0,1.0,0,1,0.02230000973213464,True,ADVANCE,34,1800.7374029168082,2.8254847645429364
CN-01,81,0,16,0,16,0.0,1.0,0,1,0.02130000211764127,True,ADVANCE,32,2026.011374515703,2.880886426592798
CN-01,82,0,17,0,17,0.0,1.0,0,1,0.022499996703118086,True,ADVANCE,23,1936.0726861534208,2.936288088642659
CN-01,83,0,18,0,18,0.0,1.0,0,1,0.020899999071843922,True,ADVANCE,40,2277.0093024183475,2.9916897506925206
CN-01,84,0,17,0,19,0.0,10.0,0,-1,0.07310000364668667,True,ADVANCE,41,2129.9303907247136,2.9916897506925206
CN-01,85,0,18,0,19,0.0,2.0,0,1,0.04220000118948519,True,ADVANCE,40,2271.6044099064484,2.9916897506925206
CN-01,86,0,19,0,19,0.0,1.0,0,1,0.03429999924264848,True,ADVANCE,30,2129.9303907247136,3.0470914127423825
CN-01,87,0,19,1,19,7.091321019752684,7.050756427137004,0,0,0.05499999679159373,False,WAIT,31,2819.0530418055423,3.0470914127423825
CN-01,88,1,19,1,19,1.0,0.0,1,0,0.022899999748915434,True,ADVANCE,40,2240.415194208546,3.102493074792244
CN-01,89,1,18,1,18,-7.091437707408559,7.050639066208397,0,-1,0.04990000161342323,True,ADVANCE,42,2264.4777815547905,3.1578947368421053
CN-01,90,2,18,2,18,1.0,0.0,1,0,0.023100001271814108,True,ADVANCE,32,1812.4810313738294,3.2132963988919667
CN-01,91,1,18,2,17,0.0,-10.0,-1,0,0.04600000102072954,True,ADVANCE,26,1782.8544076116893,3.2132963988919667
CN-01,92,1,17,1,16,0.0,-2.0,0,-1,0.0219999928958714,True,ADVANCE,36,2389.7341059572045,3.2686980609418286
CN-01,93,1,16,1,16,0.0,-1.0,0,-1,0.03920000744983554,True,ADVANCE,39,2260.9708331523047,3.32409972299169
CN-01,94,1,15,1,15,0.0,-1.0,0,-1,0.031200004741549492,True,ADVANCE,30,2375.855714923734,3.3795013850415514
CN-01,95,1,16,1,14,7.050756427137004,-7.091321019752684,0,1,0.054499992984347045,True,ADVANCE,36,2141.674019181735,3.3795013850415514
CN-01,96,2,16,2,16,1.0,0.0,1,0,0.023300002794712782,True,ADVANCE,35,2261.785670860652,3.434903047091413
CN-01,97,2,15,2,15,0.0,-1.0,0,-1,0.024199995095841587,True,ADVANCE,34,1909.105426138704,3.4903047091412747
CN-01,98,1,15,1,14,-1.0,-1.0,-1,0,0.023599990527145565,True,ADVANCE,34,2182.2230696618553,3.4903047091412747
CN-01,99,1,14,1,14,0.0,-1.0,0,-1,0.021799991372972727,True,ADVANCE,29,1800.7374029168082,3.545706371191136
